TS,X,Y,Z
1842945536,-0.9979706,5.8342896,8.597899999999999
1853016320,-0.9979706,5.6039886,8.521133000000001
1863087104,-1.1515045,5.7575226,8.367599500000001
1873157888,-1.0747375,5.8342896,8.2908325
1883228672,-0.9979706,5.9110565,8.444366
1893299456,-1.1515045,5.8342896,8.444366
1903370240,-0.9979706,5.9110565,8.444366
1913441024,-1.1515045,5.8342896,8.521133000000001
1923511808,-1.1515045,5.9110565,8.521133000000001
1933582592,-1.1515045,5.8342896,8.597899999999999
1943653376,-1.2282715,5.7575226,8.674666999999999
1953724160,-1.0747375,5.9110565,8.444366
1963794944,-1.0747375,5.8342896,8.674666999999999
1973865728,-1.1515045,5.8342896,8.597899999999999
1983936512,-1.1515045,5.6807556,8.367599500000001
1994007552,-1.0747375,5.7575226,8.367599500000001
2004078336,-0.9979706,5.8342896,8.444366
2014149120,-1.0747375,5.8342896,8.367599500000001
2024219904,-0.9979706,5.9110565,8.2908325
2034290688,-0.9979706,5.9878235,8.444366
2044361472,-1.0747375,5.9110565,8.521133000000001
2054432256,-0.9979706,5.8342896,8.521133000000001
2064503040,-1.0747375,5.8342896,8.444366
2074573824,-1.0747375,5.7575226,8.521133000000001
2084644608,-0.9979706,5.8342896,8.521133000000001
2094715392,-1.0747375,5.9110565,8.674666999999999
2104786176,-0.9979706,5.9878235,8.367599500000001
2114856960,-0.9212036,5.8342896,8.2908325
2124927744,-1.0747375,5.9110565,8.2908325
2134998528,-0.9979706,5.9110565,8.2908325
2145069568,-1.0747375,5.8342896,8.367599500000001
2155140352,-0.9979706,5.8342896,8.444366
2165211136,-1.0747375,5.7575226,8.521133000000001
2175281920,-1.2282715,5.9110565,8.521133000000001
2185322240,-1.0747375,5.9110565,8.214066000000001
2195423488,-1.2282715,5.9110565,8.137299000000001
2205463808,-0.9979706,5.9110565,7.9837646
2215565056,-0.9979706,5.9110565,8.060532
2225635840,-0.9212036,5.9878235,8.060532
2235706624,-1.0747375,6.0645905,8.060532
2245746944,-0.9979706,6.1413574,8.214066000000001
2255848192,-1.3050385,6.1413574,8.2908325
2265918976,-1.4585724,6.5251923,8.2908325
2275989760,-1.3050385,6.755493,8.751434
2286060544,-0.9212036,6.3716583,9.749404999999999
2296131584,-0.15353394,8.2908325,8.981735
2306202368,0.61413574,9.826172,8.904968
2316273152,1.2282715,9.519104,12.66655
2326343936,3.5312805,12.820084,15.583694
2336414720,4.1454163,13.66452,13.818054
2346485504,4.682785,14.508957,14.662491
2356556288,5.9878235,13.894821,20.26648
2366627072,10.517075,16.351364,23.490692
2376697856,12.052414,16.19783,26.33107
2386768640,13.894821,14.125122,27.789642
2396839424,15.046326,12.589783,29.401749
2406910208,14.355423,12.513016,28.09671
2416980992,13.741287,12.66655,26.791672
2427051776,12.896851,12.436249,25.026031
2437122560,10.440308,13.818054,24.56543
2447193600,6.83226,12.359482,22.415955
2457264384,7.7534637,13.1271515,15.5069275
2467335168,8.137299000000001,13.357452,14.43219
2477405952,6.2948914,12.359482,15.583694
2487476736,6.755493,10.13324,12.896851
2497547520,5.9110565,10.440308,12.743317
2507618304,5.143387,10.056473,12.896851
2517689088,4.222183,9.212035999999999,13.587753
2527759872,1.9191742,7.676697,13.818054
2537830656,0,7.139328,13.894821
2547901440,-1.3818054,6.2948914,12.973618
2557972224,-1.2282715,6.755493,12.052414
2568043008,-1.8424072,7.7534637,7.523163
2578113792,-1.9191742,9.058502000000001,4.29895
2588184576,-0.15353394,9.135268999999999,2.303009
2598255360,1.6121063,7.062561,0.15353394
2608326400,3.3777466,-0.4606018,-6.985794
2618397184,4.759552,-3.6080475,-9.749404999999999
2638538752,10.900909,-10.210007,-9.288803
2628467968,7.139328,-6.0645905,-11.207977
2648609536,17.119034,-24.02806,-8.137299000000001
2658680320,16.735199,-29.478516,-4.1454163
2668751104,13.1271515,-34.775436,0.6909027
2678821888,8.751434,-38.537018,4.989853
2688892672,4.29895,-39.22792,14.662491
2698963456,4.452484,-39.22792,17.579636
2709034240,4.913086,-39.22792,19.422043
2719105024,5.4504547,-39.22792,23.03009
2729175808,8.214066000000001,-39.22792,30.553253
2739246592,8.2908325,-39.22792,34.007767
2749317376,7.7534637,-39.22792,37.99965
2759388416,7.446396,-39.22792,39.22792
2769459200,9.826172,-39.22792,39.22792
2779529984,12.743317,-39.22792,39.22792
2799671552,15.4301605,-39.22792,39.22792
2789600768,14.739258,-39.22792,39.22792
2810010880,19.805878,-39.22792,34.852203
2820081920,29.708817,-39.22792,31.62799
2830152704,38.920853,-39.22792,27.86641
2840223488,38.76732,-39.22792,32.70273
2850294272,-0.4606018,-39.22792,37.846115
