TS,X,Y,Z
80536064,9.058502000000001,0.38383484,2.610077
90637312,9.288803,0.30706787,2.610077
100717312,9.135268999999999,0.15353394,2.7636108
110788096,9.288803,0.15353394,2.8403778
120858880,9.058502000000001,0.2303009,2.8403778
130929664,9.212035999999999,0.15353394,2.7636108
140969984,9.288803,0.07676697,2.6868439
151071488,9.135268999999999,0.15353394,2.53331
161142272,9.058502000000001,0.15353394,2.53331
171213056,9.058502000000001,-0.07676697,2.456543
181283840,9.058502000000001,0,2.379776
191324160,9.058502000000001,-0.07676697,2.379776
201394944,8.981735,0.15353394,2.53331
211465728,8.904968,0.38383484,2.6868439
221536512,8.904968,0.38383484,2.53331
231607296,9.058502000000001,0.2303009,2.53331
241678080,9.058502000000001,0.07676697,2.53331
251748864,9.135268999999999,0,2.610077
261850112,9.212035999999999,-0.07676697,2.456543
271890432,9.135268999999999,-0.15353394,2.303009
281961216,9.058502000000001,0,2.303009
292062720,8.904968,0.07676697,2.53331
302090752,8.674666999999999,0.5373688,2.53331
312161536,8.828201,0.6909027,2.610077
322263040,8.828201,0.5373688,2.610077
332333824,8.828201,0.5373688,2.610077
342373888,8.751434,0.2303009,2.6868439
352475392,8.904968,0.30706787,2.610077
362546176,8.904968,0.38383484,2.7636108
372616960,9.135268999999999,0.38383484,2.610077
382657280,9.212035999999999,0.15353394,2.610077
392758528,9.058502000000001,0.30706787,2.53331
402829312,8.981735,0.30706787,2.610077
412869632,8.828201,0.38383484,2.53331
422970880,8.904968,0.30706787,2.456543
433041664,8.751434,0.30706787,2.53331
443112448,8.751434,0.2303009,2.6868439
453152768,8.674666999999999,0.38383484,2.6868439
463254016,8.674666999999999,0.30706787,2.610077
473325056,8.751434,0.30706787,2.53331
483395840,8.751434,0.38383484,2.53331
493435904,8.904968,0.5373688,2.53331
503537408,8.904968,0.61413574,2.53331
513608192,9.135268999999999,0.5373688,2.53331
523648512,8.981735,0.61413574,2.6868439
533749760,9.135268999999999,0.5373688,2.6868439
543790080,9.135268999999999,0.2303009,2.7636108
553891328,9.135268999999999,0.15353394,2.8403778
563962112,9.212035999999999,0.15353394,2.7636108
574032896,9.058502000000001,0.07676697,2.53331
584103680,9.135268999999999,0.30706787,2.0727081
594174464,9.058502000000001,0.2303009,2.226242
604245248,8.981735,0.30706787,2.226242
614285568,8.828201,0.4606018,2.379776
624356352,8.981735,0.30706787,2.53331
634457856,9.135268999999999,0.38383484,2.53331
644497920,9.288803,0.38383484,2.7636108
654568704,9.288803,0.38383484,2.610077
664670208,9.288803,0.2303009,2.610077
674740992,9.135268999999999,0.07676697,2.456543
684811776,9.442337,-0.07676697,2.610077
694882560,9.442337,-0.07676697,2.53331
705051392,9.058502000000001,-0.15353394,1.9959412
715152640,8.828201,-0.15353394,1.9959412
725192960,8.904968,-0.15353394,1.9191742
735263744,8.904968,-0.15353394,2.226242
745364992,8.904968,-0.07676697,2.303009
755435776,8.981735,0,2.379776
765506560,8.981735,0.07676697,2.53331
775577344,9.135268999999999,-0.07676697,2.53331
785617664,9.36557,-0.07676697,2.303009
795688448,9.212035999999999,-0.2303009,2.303009
805789696,9.288803,-0.30706787,2.149475
815830016,9.135268999999999,-0.30706787,2.149475
825931520,8.981735,0,2.0727081
836002304,9.058502000000001,-0.07676697,2.0727081
846073088,8.981735,0,2.0727081
856113408,8.981735,-0.07676697,1.9191742
866214656,9.058502000000001,0.07676697,2.379776
876285440,8.981735,0.2303009,2.456543
886325760,8.981735,0.07676697,2.53331
896427008,9.135268999999999,0.07676697,2.53331
906516224,9.135268999999999,-0.07676697,2.303009
916556544,9.212035999999999,-0.2303009,2.226242
926657792,9.212035999999999,-0.2303009,2.303009
936698112,9.058502000000001,-0.38383484,2.149475
946768896,8.981735,-0.30706787,2.0727081
956870400,8.981735,-0.38383484,1.9191742
966910464,8.981735,-0.2303009,1.9959412
977011968,8.904968,-0.2303009,1.9959412
987052032,8.981735,-0.15353394,2.226242
997153536,8.981735,-0.30706787,2.303009
1007224320,8.981735,-0.2303009,2.226242
1017295104,9.288803,-0.15353394,2.149475
1027365888,9.212035999999999,-0.15353394,2.303009
1037406208,9.135268999999999,-0.38383484,2.379776
1047476992,9.288803,-0.2303009,2.0727081
1057578240,9.212035999999999,-0.2303009,2.0727081
1067649024,9.212035999999999,-0.15353394,1.9191742
1077719808,9.36557,-0.15353394,1.8424072
1087760128,9.288803,0,2.0727081
1097830912,9.212035999999999,0,2.149475
1107901696,9.212035999999999,0.07676697,2.456543
1117972480,9.442337,0,2.456543
1128043264,9.442337,-0.07676697,2.379776
1138144768,9.519104,-0.15353394,2.303009
1148185088,9.442337,-0.2303009,2.0727081
1158255872,9.36557,-0.30706787,2.0727081
1168326656,9.212035999999999,-0.38383484,2.0727081
1178427904,9.288803,-0.30706787,2.0727081
1188498688,9.212035999999999,-0.30706787,1.9191742
1198569472,9.288803,-0.30706787,1.9191742
1208609792,9.288803,-0.15353394,1.8424072
1218680576,9.288803,0,1.9191742
1228751360,9.288803,-0.07676697,2.149475
1238822144,9.288803,-0.07676697,2.149475
1248892928,9.288803,-0.07676697,2.303009
1258963712,9.36557,-0.15353394,2.303009
1269034496,9.36557,-0.07676697,1.9959412
1279105280,9.36557,-0.15353394,2.0727081
1289176064,9.36557,-0.2303009,2.149475
1299247104,9.36557,-0.30706787,2.0727081
1309385216,9.212035999999999,-0.2303009,2.149475
1319456000,9.212035999999999,-0.4606018,2.226242
1329557248,9.36557,-0.5373688,2.0727081
1339597568,8.981735,-0.30706787,2.0727081
1349668352,9.135268999999999,-0.30706787,2.149475
1359769600,9.058502000000001,-0.15353394,2.303009
1369809920,9.058502000000001,-0.07676697,2.0727081
