TS,X,Y,Z
80566528,-0.7676697,10.210007,1.3050385
90637312,-0.84443665,10.13324,1.3818054
100808960,-0.9212036,10.056473,1.2282715
110879744,-1.0747375,9.902939,1.3050385
120950784,-0.84443665,9.979706,1.3050385
131021568,-0.84443665,9.979706,1.3818054
141092352,-0.9979706,10.13324,1.3818054
151163136,-0.84443665,10.13324,1.5353394
161203456,-0.9212036,10.056473,1.3818054
171304704,-0.7676697,10.210007,1.3050385
181375488,-0.7676697,10.056473,1.3050385
191446272,-0.6909027,10.056473,1.3818054
201526272,-0.7676697,10.13324,1.2282715
211597056,-0.7676697,9.902939,1.3050385
221637376,-0.61413574,9.749404999999999,1.2282715
231738624,-0.7676697,9.749404999999999,1.3050385
241809408,-0.7676697,9.902939,1.1515045
251880192,-0.6909027,10.13324,1.2282715
261950976,-0.6909027,10.13324,1.1515045
271991296,-0.61413574,10.13324,1.3050385
282062080,-0.5373688,10.210007,1.3050385
292132864,-0.84443665,10.056473,1.3818054
302203648,-0.7676697,10.056473,1.3818054
312305152,-0.61413574,9.902939,1.3818054
322345472,-0.84443665,9.902939,1.6121063
332446720,-0.7676697,9.672637999999999,1.1515045
342517504,-0.84443665,9.979706,1.2282715
352588288,-0.6909027,10.056473,1.1515045
362628608,-0.6909027,10.13324,1.2282715
372729856,-0.61413574,10.210007,1.2282715
382800640,-0.61413574,10.286774,1.3050385
392871424,-0.6909027,10.286774,1.4585724
402930176,-0.61413574,10.13324,1.4585724
413000960,-0.7676697,10.210007,1.6121063
423071744,-0.84443665,9.979706,1.5353394
433142528,-0.84443665,9.826172,1.3050385
443213312,-0.7676697,9.672637999999999,1.2282715
453284352,-0.61413574,9.979706,1.2282715
463324416,-0.7676697,9.979706,1.2282715
473425920,-0.61413574,10.13324,1.1515045
483496704,-0.61413574,10.056473,1.2282715
493567488,-0.7676697,9.979706,1.0747375
503638272,-0.7676697,9.979706,1.1515045
513709056,-0.6909027,9.749404999999999,1.2282715
523779840,-0.84443665,9.749404999999999,1.4585724
533820160,-0.9212036,9.902939,1.4585724
543890944,-0.84443665,9.902939,1.5353394
553992192,-0.6909027,9.902939,1.4585724
564062976,-0.84443665,9.902939,1.4585724
574103296,-0.84443665,10.056473,1.2282715
584204544,-0.84443665,10.210007,1.1515045
594275328,-0.6909027,10.286774,1.1515045
604346368,-0.7676697,10.210007,1.3818054
614417152,-0.84443665,10.13324,1.4585724
624487936,-0.7676697,10.056473,1.6121063
634558720,-0.84443665,9.902939,1.4585724
644629504,-0.9212036,9.672637999999999,1.4585724
654700288,-0.84443665,9.902939,1.4585724
664771072,-0.9212036,10.056473,1.6121063
674811392,-0.84443665,10.056473,1.4585724
684912640,-0.7676697,10.210007,1.2282715
694983424,-0.7676697,10.210007,1.2282715
705054208,-0.7676697,10.13324,1.3050385
715124992,-0.84443665,10.210007,1.3050385
725195776,-0.7676697,10.13324,1.3818054
735236096,-0.7676697,9.749404999999999,1.4585724
745306880,-0.6909027,9.749404999999999,1.3818054
755408384,-0.9979706,9.672637999999999,1.4585724
765479168,-0.9212036,9.749404999999999,1.3818054
775549952,-0.9212036,9.826172,1.2282715
785590272,-0.9212036,9.826172,1.3050385
795661056,-0.6909027,10.056473,1.3818054
805829632,-0.9979706,10.210007,1.4585724
815900416,-0.7676697,10.286774,1.6121063
825971200,-0.9212036,10.286774,1.3818054
836011520,-0.84443665,10.210007,1.5353394
846112768,-0.9212036,10.056473,1.6121063
856153088,-0.84443665,9.979706,1.4585724
866223872,-0.7676697,9.826172,1.3818054
876325376,-0.84443665,9.826172,1.4585724
886396160,-0.9212036,9.826172,1.3050385
896466944,-0.9979706,9.979706,1.4585724
906537728,-0.9212036,9.979706,1.4585724
916608512,-0.9212036,9.979706,1.4585724
926679296,-0.9979706,10.056473,1.4585724
936750080,-0.84443665,10.056473,1.4585724
946820864,-0.9979706,10.13324,1.3818054
956861184,-0.9212036,9.979706,1.6121063
966931968,-0.84443665,9.902939,1.5353394
977002752,-0.9979706,9.902939,1.5353394
987104000,-0.9212036,9.902939,1.2282715
997174784,-0.6909027,10.056473,1.0747375
1007245568,-0.4606018,9.826172,0.84443665
1017285888,-0.61413574,9.826172,2.226242
1027387392,-1.0747375,10.13324,1.6121063
1037458176,-0.84443665,9.672637999999999,0.84443665
1047528960,-0.7676697,9.672637999999999,0.84443665
1057599744,-0.84443665,9.979706,1.3050385
1067670528,-0.9212036,10.13324,1.4585724
1077741312,-0.84443665,9.902939,1.2282715
1087812096,-0.9979706,9.749404999999999,1.3050385
1097882880,-1.0747375,9.979706,1.3818054
1107953664,-1.1515045,10.056473,1.5353394
1118024448,-0.9979706,10.056473,1.3818054
1128064768,-0.9979706,10.056473,1.3050385
