TS,X,Y,Z
80566528,0.07676697,5.220154,8.751434
90637312,0.2303009,4.989853,8.674666999999999
100717568,0.30706787,5.06662,8.597899999999999
110788352,0.30706787,4.989853,8.674666999999999
120859136,0.2303009,5.06662,8.904968
130930176,0.30706787,4.836319,8.904968
140970240,0.38383484,5.06662,8.828201
151041024,0.4606018,4.836319,8.904968
161142528,0.4606018,4.759552,9.212035999999999
171213312,0.4606018,4.682785,9.288803
181284096,0.38383484,4.759552,9.288803
191354880,0.2303009,4.836319,9.442337
201425664,0.15353394,4.913086,9.288803
211465984,0.15353394,4.759552,9.212035999999999
221567232,0.15353394,4.989853,9.135268999999999
231638016,0.15353394,4.913086,8.904968
241678336,0.15353394,4.759552,8.674666999999999
251749120,0.2303009,5.06662,8.521133000000001
261819904,0.30706787,4.913086,8.597899999999999
271921152,0.15353394,4.836319,8.597899999999999
281992192,0.2303009,4.913086,8.981735
292062976,0.38383484,4.913086,9.288803
302121728,0.30706787,4.836319,9.212035999999999
312192512,0.2303009,4.836319,9.442337
322263296,0.4606018,4.606018,9.519104
332303616,0.5373688,4.682785,9.442337
342404864,0.5373688,4.682785,9.288803
352475648,0.61413574,4.759552,9.212035999999999
362515968,0.61413574,4.682785,9.288803
372617216,0.7676697,4.682785,9.36557
382688000,0.5373688,4.606018,9.288803
392758784,0.5373688,4.529251,9.36557
402829568,0.5373688,4.606018,9.288803
412869888,0.4606018,4.682785,9.135268999999999
422971136,0.38383484,4.759552,9.058502000000001
433011456,0.5373688,4.836319,8.828201
443112704,0.4606018,4.836319,8.751434
453183744,0.5373688,4.682785,8.828201
463223808,0.5373688,4.682785,8.828201
473294592,0.5373688,4.682785,8.904968
483365632,0.4606018,4.606018,9.212035999999999
493466880,0.4606018,4.606018,9.212035999999999
503507200,0.4606018,4.529251,9.135268999999999
513577984,0.2303009,4.759552,9.135268999999999
523648768,0.38383484,4.759552,9.212035999999999
533719552,0.2303009,4.836319,9.058502000000001
543790336,0.2303009,4.913086,9.288803
553861120,0.2303009,4.913086,9.212035999999999
563931904,0.2303009,4.913086,9.288803
574002688,0.30706787,4.759552,9.442337
584073472,0.38383484,4.682785,9.595871000000001
594174720,0.38383484,4.759552,9.442337
604245760,0.4606018,4.913086,9.135268999999999
614316544,0.38383484,4.682785,9.135268999999999
624356608,0.38383484,4.836319,8.904968
634427648,0.30706787,4.913086,9.058502000000001
644498432,0.30706787,4.913086,8.981735
654569216,0.61413574,4.682785,8.828201
664640000,0.6909027,4.452484,9.36557
674741248,0.15353394,4.606018,9.288803
684812032,-0.07676697,4.989853,9.672637999999999
694882816,0.2303009,4.913086,8.904968
705082112,0.5373688,4.836319,8.597899999999999
715152896,0.5373688,4.836319,8.521133000000001
725223680,0.30706787,4.913086,8.751434
735294464,0.30706787,5.143387,8.981735
745365248,0.30706787,4.913086,9.058502000000001
755436032,0.2303009,4.913086,8.981735
765506816,0.38383484,4.913086,8.981735
775577600,0.4606018,4.913086,8.597899999999999
785648384,0.30706787,4.989853,8.521133000000001
795719168,0.2303009,4.836319,8.674666999999999
805790208,0.07676697,4.836319,8.981735
815860992,-0.07676697,5.220154,8.904968
825931776,0.07676697,5.296921,8.828201
836002560,0.15353394,5.296921,8.828201
846042880,0.07676697,5.220154,9.058502000000001
856144128,0.2303009,4.989853,9.058502000000001
866214912,0.2303009,4.836319,9.288803
876285696,0.38383484,4.759552,9.212035999999999
886356480,0.4606018,4.836319,9.058502000000001
896427264,0.30706787,4.836319,9.135268999999999
906486016,0.38383484,4.913086,9.36557
916526336,0.38383484,5.06662,9.36557
926627584,0.30706787,5.220154,9.058502000000001
946769152,0.30706787,5.143387,8.751434
936698368,0.38383484,5.143387,8.904968
956839936,0.38383484,5.06662,8.828201
966910720,0.30706787,5.143387,8.904968
976981504,0.5373688,5.06662,8.904968
987052288,0.38383484,4.913086,8.981735
997092608,0.38383484,4.836319,9.058502000000001
1007194112,0.38383484,4.759552,9.212035999999999
1017264896,0.38383484,4.913086,8.981735
1027335680,0.5373688,4.836319,8.904968
1037406464,0.61413574,4.913086,9.058502000000001
1047477248,0.4606018,5.06662,8.828201
1057517568,0.61413574,4.913086,8.828201
1067618816,0.5373688,4.989853,8.597899999999999
1077689600,0.30706787,5.4504547,8.674666999999999
1087760384,0.30706787,5.5272217,8.597899999999999
1097800704,0.38383484,5.6807556,8.521133000000001
1107901952,0.38383484,5.6807556,8.597899999999999
1117972736,0.5373688,5.6039886,8.367599500000001
1128043520,0.61413574,5.4504547,8.444366
1138114304,0.6909027,5.220154,8.444366
1148185088,0.38383484,5.3736877,8.521133000000001
1158256128,0.4606018,5.6039886,8.597899999999999
1168296192,0.15353394,5.6807556,8.828201
1178366976,0.07676697,5.9110565,8.904968
1188438016,0.15353394,5.9110565,8.751434
1198539264,0.15353394,5.8342896,8.521133000000001
1208610048,0.30706787,5.8342896,8.137299000000001
1218680832,0.5373688,5.6807556,7.369629
1228751616,0.5373688,5.6807556,7.59993
1238822400,0.4606018,5.6039886,8.060532
1248893184,0.4606018,5.6807556,8.674666999999999
1258963968,0.38383484,5.3736877,8.828201
1269034752,0.5373688,5.3736877,8.828201
1279075072,0.5373688,5.296921,8.981735
1289176320,0.4606018,5.296921,8.981735
1299216640,0.4606018,5.3736877,9.519104
1309385728,0.38383484,5.143387,9.288803
1319456512,0.38383484,5.3736877,9.058502000000001
1329527296,0.38383484,5.6039886,8.904968
1339598080,0.5373688,5.296921,8.674666999999999
1349668864,0.4606018,5.220154,8.674666999999999
1359739648,0.30706787,5.296921,8.751434
1369810432,0.30706787,5.3736877,8.751434
1379881216,0.30706787,5.6039886,8.751434
1389952000,0.15353394,5.7575226,8.674666999999999
1400022784,0.07676697,5.6807556,8.597899999999999
1410093568,0,5.7575226,8.904968
1420164352,-0.07676697,5.6807556,8.981735
1430235136,-0.07676697,5.5272217,8.828201
1440306176,0.07676697,5.5272217,8.521133000000001
1450376960,0.07676697,5.5272217,8.444366
1460447744,0.07676697,5.6807556,8.137299000000001
1470487808,0.30706787,6.0645905,7.9837646
1480558848,0.07676697,5.9110565,8.137299000000001
1490629632,0.15353394,5.9110565,8.214066000000001
1500700416,0.38383484,5.7575226,8.214066000000001
1510801664,0.5373688,5.5272217,8.367599500000001
1520841984,0.6909027,5.5272217,8.674666999999999
1530912768,0.5373688,5.6039886,8.904968
1540983552,0.4606018,5.6807556,9.288803
1551054336,0.4606018,5.8342896,9.212035999999999
1561125120,0.30706787,5.9878235,9.058502000000001
1571195904,0.15353394,6.0645905,8.751434
1581266688,0.07676697,5.9110565,8.521133000000001
1591337472,0.2303009,5.9110565,8.367599500000001
1601408256,0.2303009,6.0645905,8.2908325
1611479040,0.30706787,5.9110565,8.137299000000001
1621580544,0.5373688,5.6039886,8.444366
1631651328,0.6909027,5.7575226,8.674666999999999
1651792896,0.5373688,5.9878235,8.521133000000001
1641691648,0.5373688,5.7575226,8.751434
1661863680,0.30706787,6.2948914,8.597899999999999
1671934464,0.15353394,6.2948914,8.521133000000001
1682005248,0.07676697,6.4484253,8.444366
1692076032,0.15353394,6.3716583,8.367599500000001
1702116352,0.15353394,6.0645905,8.137299000000001
1712217600,0.30706787,6.0645905,8.060532
1722288384,0.38383484,6.0645905,7.9069977
1732328704,0.30706787,5.9878235,8.060532
1742429952,0.6909027,5.7575226,8.060532
1752470272,0.7676697,5.7575226,8.137299000000001
1762571776,0.84443665,5.8342896,8.367599500000001
1772642560,0.84443665,5.9878235,8.2908325
1782713344,0.61413574,6.5251923,8.060532
1792784128,0.07676697,6.678726,7.9069977
1802824448,0,6.755493,7.8302307
1812925696,0.07676697,6.985794,7.8302307
1822996480,0,6.909027,7.9837646
1833067264,0.07676697,6.601959,7.9069977
1843138048,0.15353394,6.601959,8.214066000000001
1853178368,0.2303009,6.2948914,8.2908325
1863279616,0.4606018,6.3716583,8.2908325
1873350400,0.2303009,6.5251923,8.137299000000001
1883421184,0.15353394,6.5251923,7.7534637
1893491968,0,6.678726,6.2948914
1903563008,-0.4606018,7.216095,5.7575226
1913633792,-1.0747375,7.8302307,5.8342896
1923673856,-0.6909027,7.7534637,5.9878235
1933744896,-0.7676697,6.985794,7.523163
1943815680,-0.5373688,6.755493,8.751434
1953886464,-0.15353394,6.678726,8.904968
1963987712,0.07676697,6.4484253,8.904968
1974058496,0.30706787,6.2948914,9.058502000000001
1984098816,0.38383484,6.2948914,9.058502000000001
1994200064,0.38383484,6.3716583,8.904968
2004270848,0.5373688,6.2181244,8.444366
2014341632,0.4606018,6.2948914,7.9069977
2024412416,0.38383484,6.4484253,7.216095
2034483200,-0.07676697,6.678726,6.909027
2044553984,-0.07676697,6.909027,6.755493
2054625024,-0.07676697,6.909027,7.062561
2064695808,-0.07676697,6.83226,7.369629
2074766592,-0.07676697,6.755493,7.8302307
2084806656,-0.07676697,6.601959,7.9837646
2094908160,0.15353394,6.678726,8.137299000000001
2104948480,0.15353394,6.3716583,8.2908325
2115031808,0.4606018,6.2181244,8.2908325
2125102592,0.38383484,6.2181244,8.137299000000001
2135173376,0.4606018,6.3716583,7.9837646
2145244160,0.2303009,6.4484253,7.9069977
2155314944,0.2303009,6.3716583,7.9069977
2175426048,0.2303009,6.1413574,8.137299000000001
2165385728,0.15353394,6.3716583,7.8302307
