TS,X,Y,Z
80566528,0.6909027,0.5373688,10.440308
90637312,0.84443665,0.61413574,10.363541
100677632,0.9212036,0.4606018,10.517075
110748416,0.7676697,0.38383484,10.517075
120819200,0.61413574,0.4606018,10.286774
130920448,0.7676697,0.38383484,10.056473
140991232,0.6909027,0.38383484,9.902939
151031552,0.61413574,0.15353394,9.902939
161132800,0.6909027,0.30706787,9.672637999999999
171173120,0.9212036,0.2303009,10.056473
181274624,0.7676697,0.5373688,10.13324
191314688,0.6909027,0.5373688,10.13324
201556736,0.61413574,0.38383484,10.210007
211627520,0.61413574,0.38383484,10.286774
221698304,0.61413574,0.38383484,10.13324
231769088,0.38383484,0.5373688,10.363541
241839872,0.38383484,0.4606018,10.286774
251910656,0.61413574,0.5373688,10.210007
261981440,1.1515045,0.61413574,9.979706
272052224,1.0747375,0.6909027,10.056473
282123008,0.9979706,0.84443665,10.210007
292163328,0.7676697,0.61413574,10.13324
302274048,0.9212036,0.6909027,10.056473
312344832,0.84443665,0.7676697,10.13324
322415616,0.7676697,0.6909027,10.286774
332455936,0.61413574,0.5373688,10.440308
342557184,0.4606018,0.61413574,10.210007
352627968,0.5373688,0.61413574,10.210007
362698752,0.4606018,0.38383484,10.286774
372769536,0.61413574,0.38383484,10.210007
382840320,0.5373688,0.38383484,10.13324
392911104,0.5373688,0.30706787,10.13324
402981888,0.61413574,0.30706787,10.13324
413052672,0.61413574,0.4606018,10.363541
423123456,0.7676697,0.61413574,10.363541
433194496,0.9212036,0.6909027,10.286774
443234560,0.9212036,0.6909027,10.286774
453336064,0.6909027,0.6909027,10.286774
463376384,0.6909027,0.6909027,9.979706
473447168,0.61413574,0.4606018,10.13324
483517952,0.7676697,0.4606018,9.979706
493588736,0.61413574,0.4606018,9.902939
503677952,0.84443665,0.38383484,9.979706
513748736,0.9212036,0.38383484,10.13324
523819520,0.7676697,0.30706787,10.210007
533890304,0.84443665,0.15353394,10.13324
543991552,0.6909027,0.38383484,10.210007
554031872,0.84443665,0.38383484,10.286774
564133120,0.7676697,0.4606018,10.210007
574203904,0.6909027,0.5373688,10.210007
584274944,0.84443665,0.4606018,10.363541
594345728,0.7676697,0.5373688,10.286774
604416512,0.9212036,0.38383484,10.286774
614456832,0.7676697,0.4606018,10.286774
624527616,0.61413574,0.5373688,10.056473
634628864,0.61413574,0.4606018,10.13324
644699648,0.7676697,0.4606018,10.13324
654770432,0.9212036,0.4606018,9.979706
664841216,0.6909027,0.38383484,10.13324
674912000,0.6909027,0.30706787,10.210007
684952320,0.61413574,0.4606018,10.13324
695053568,0.6909027,0.4606018,10.13324
705124352,0.7676697,0.38383484,10.286774
715164672,0.6909027,0.5373688,10.13324
725265920,0.6909027,0.5373688,10.210007
735306240,0.7676697,0.38383484,10.13324
745377024,0.7676697,0.30706787,10.056473
755478528,0.7676697,0.2303009,10.056473
765549312,0.61413574,0.2303009,10.13324
775620096,0.7676697,0.2303009,10.13324
785690880,0.7676697,0.2303009,10.286774
795731200,0.84443665,0.2303009,10.440308
805832448,0.9212036,0.30706787,10.517075
815903232,0.84443665,0.2303009,10.440308
825974016,0.61413574,0.5373688,10.286774
836014336,0.6909027,0.30706787,10.286774
846085120,0.61413574,0.30706787,10.210007
856186368,0.6909027,0.38383484,10.286774
866226688,0.6909027,0.30706787,10.13324
876327936,0.6909027,0.38383484,10.056473
886398976,0.6909027,0.38383484,9.979706
896439040,0.9212036,0.38383484,9.826172
906546944,0.84443665,0.2303009,9.979706
916648192,0.7676697,0.2303009,10.056473
926688512,0.7676697,0.15353394,9.902939
936759296,0.5373688,0.07676697,10.056473
946830080,0.7676697,0.15353394,9.902939
956900864,0.4606018,0.30706787,9.826172
966971648,0.4606018,0.30706787,9.749404999999999
977072896,0.4606018,0.4606018,9.826172
987113216,0.5373688,0.61413574,9.979706
997184000,0.9212036,0.30706787,10.13324
1007254784,0.61413574,0.38383484,10.13324
1017325568,0.6909027,0.2303009,9.979706
1027396352,0.7676697,0.4606018,9.902939
1037497856,0.9212036,0.5373688,9.212035999999999
1057608704,1.3818054,0.5373688,8.2908325
1047568640,1.2282715,0.38383484,8.2908325
1067679744,1.6121063,0.5373688,7.9069977
1077780992,1.1515045,-0.6909027,3.5312805
1087851776,0,-0.15353394,0.9979706
1097922560,-0.30706787,0.15353394,0.4606018
1107962880,-0.30706787,0.2303009,0.4606018
1118064128,-0.4606018,0.2303009,0.5373688
1128134912,-0.4606018,0.15353394,0.4606018
1138205696,-0.38383484,0.07676697,0.38383484
1148276480,-0.4606018,0.15353394,0.38383484
1158316800,-0.5373688,0.2303009,0.5373688
1168418048,-0.38383484,0.2303009,0.4606018
1178488832,-0.4606018,0.15353394,0.5373688
1188559872,-0.38383484,0.30706787,0.61413574
