TS,X,Y,Z
80658176,-0.4606018,0.30706787,10.286774
90728960,-0.5373688,0.2303009,10.286774
100799744,-0.4606018,0.2303009,10.056473
110840064,-0.30706787,0.30706787,10.13324
120941312,-0.5373688,0.38383484,10.056473
131012096,-0.61413574,0.2303009,10.363541
141082880,-0.5373688,0.30706787,10.210007
151123200,-0.38383484,0.2303009,10.286774
161224448,-0.38383484,0.2303009,10.210007
171295232,-0.38383484,0.30706787,10.363541
181366016,-0.38383484,0.38383484,10.13324
191436800,-0.38383484,0.38383484,10.13324
201770240,-0.30706787,0.15353394,10.13324
211810560,-0.4606018,0.38383484,10.210007
221911808,-0.5373688,0.30706787,10.210007
231982592,-0.38383484,0.2303009,10.056473
242053376,-0.38383484,0.30706787,10.210007
252124160,-0.38383484,0.30706787,10.13324
262164480,-0.4606018,0.30706787,10.210007
272265728,-0.4606018,0.2303009,10.210007
282336512,-0.4606018,0.2303009,10.13324
292407296,-0.38383484,0.38383484,10.056473
302487296,-0.38383484,0.30706787,10.286774
312558336,-0.38383484,0.30706787,10.210007
322629120,-0.38383484,0.2303009,10.210007
332699904,-0.30706787,0.30706787,10.286774
342770688,-0.38383484,0.30706787,10.210007
352841472,-0.38383484,0.38383484,10.286774
362912256,-0.4606018,0.2303009,10.13324
372983040,-0.30706787,0.38383484,10.210007
383053824,-0.38383484,0.30706787,10.210007
393124608,-0.30706787,0.30706787,10.363541
403195392,-0.38383484,0.2303009,10.13324
413266176,-0.38383484,0.30706787,10.286774
423336960,-0.4606018,0.30706787,10.210007
433407744,-0.30706787,0.30706787,10.210007
443478528,-0.38383484,0.30706787,10.056473
453518848,-0.30706787,0.38383484,10.363541
463589632,-0.4606018,0.2303009,10.286774
473660416,-0.38383484,0.15353394,10.286774
483731200,-0.38383484,0.2303009,10.13324
493801984,-0.38383484,0.30706787,10.210007
503860736,-0.38383484,0.30706787,10.286774
513931776,-0.38383484,0.38383484,10.210007
524002560,-0.30706787,0.2303009,10.286774
534073344,-0.38383484,0.30706787,10.210007
544144128,-0.4606018,0.2303009,10.210007
554214912,-0.4606018,0.30706787,10.210007
564316160,-0.30706787,0.30706787,10.210007
574356480,-0.4606018,0.30706787,10.210007
584427264,-0.38383484,0.30706787,10.210007
594528512,-0.5373688,0.15353394,10.13324
604599296,-0.30706787,0.30706787,10.13324
614639616,-0.38383484,0.30706787,10.210007
624740864,-0.30706787,0.30706787,10.210007
634811904,-0.5373688,0.2303009,10.13324
644851968,-0.30706787,0.30706787,10.286774
654922752,-0.4606018,0.2303009,10.13324
665024256,-0.4606018,0.30706787,10.363541
675095040,-0.38383484,0.2303009,10.286774
685165824,-0.30706787,0.38383484,10.210007
695236608,-0.2303009,0.38383484,10.210007
705307392,-0.38383484,0.30706787,10.286774
715378176,-0.2303009,0.30706787,10.13324
725448960,-0.38383484,0.38383484,10.13324
735519744,-0.38383484,0.30706787,10.13324
745560064,-0.5373688,0.30706787,10.363541
755661312,-0.5373688,0.2303009,10.210007
765701632,-0.2303009,0.38383484,10.210007
775802880,-0.2303009,0.38383484,10.13324
785873920,-0.4606018,0.38383484,10.13324
795913984,-0.38383484,0.2303009,10.210007
806015488,-0.30706787,0.30706787,10.13324
816086272,-0.38383484,0.2303009,10.286774
826157056,-0.38383484,0.2303009,10.210007
