TS,X,Y,Z
80566528,-1.1515045,10.210007,1.9191742
90637312,-1.2282715,9.826172,1.7656403
100717568,-1.0747375,9.979706,1.6888733
110757632,-1.0747375,9.749404999999999,1.6121063
120859136,-0.84443665,9.749404999999999,1.5353394
130929920,-1.2282715,9.672637999999999,1.4585724
141000704,-1.0747375,9.749404999999999,1.5353394
151071488,-1.1515045,9.902939,1.6888733
161111808,-1.1515045,9.902939,1.8424072
171213056,-1.3050385,9.902939,1.8424072
181283840,-1.3818054,9.902939,1.7656403
191354624,-1.3050385,9.902939,1.6121063
201394944,-1.1515045,9.979706,1.6888733
211465728,-1.1515045,9.979706,1.5353394
221566976,-1.0747375,9.902939,1.6888733
231637760,-0.9212036,10.056473,1.6888733
241708544,-1.0747375,9.749404999999999,1.7656403
251748864,-1.0747375,9.902939,1.6888733
261850368,-1.2282715,9.749404999999999,1.5353394
271921152,-1.3050385,9.826172,1.6888733
281991936,-1.3050385,9.826172,1.6121063
292062720,-1.2282715,9.902939,1.7656403
302121472,-1.3050385,10.13324,1.7656403
312192256,-1.2282715,10.13324,1.7656403
322263040,-1.2282715,10.056473,1.9191742
332333824,-1.1515045,9.902939,1.8424072
342404608,-0.9979706,9.749404999999999,1.7656403
352444928,-1.0747375,9.826172,1.7656403
372616960,-1.1515045,9.826172,1.6888733
362546176,-1.1515045,9.749404999999999,1.6888733
382687744,-1.3050385,9.672637999999999,1.7656403
392758528,-1.0747375,9.826172,1.6888733
402829312,-1.3050385,9.826172,1.9191742
412900096,-1.2282715,9.902939,1.6888733
422970880,-1.1515045,10.13324,1.8424072
433011200,-1.2282715,10.13324,1.7656403
443081984,-1.1515045,9.979706,1.8424072
453152768,-0.9979706,9.979706,1.7656403
463254272,-1.1515045,9.979706,1.9191742
473294592,-1.0747375,9.979706,1.8424072
483395840,-1.1515045,9.826172,1.7656403
493466624,-1.2282715,9.979706,1.7656403
503537408,-1.1515045,9.902939,1.8424072
513608192,-1.0747375,9.826172,1.7656403
523678976,-1.2282715,9.826172,1.6121063
533749760,-1.2282715,9.902939,1.7656403
543820544,-1.2282715,10.056473,1.6888733
553891328,-1.2282715,9.902939,1.6121063
563931648,-1.0747375,9.979706,1.8424072
574032896,-1.0747375,9.826172,1.6888733
584103936,-1.1515045,9.826172,1.6121063
594174720,-1.2282715,9.979706,1.7656403
604245504,-1.3050385,10.13324,1.7656403
614316288,-1.0747375,9.902939,1.9959412
624387072,-1.0747375,9.902939,1.8424072
634457856,-1.1515045,10.056473,1.8424072
654568960,-1.0747375,10.13324,1.7656403
644528640,-1.1515045,9.902939,1.7656403
674740992,-1.1515045,9.902939,1.7656403
664670208,-1.1515045,9.902939,1.7656403
684811776,-1.1515045,9.826172,1.6888733
694882560,-1.3050385,9.749404999999999,1.8424072
704959744,-1.3050385,9.672637999999999,1.8424072
715030528,-1.4585724,9.749404999999999,1.9191742
725070848,-1.3818054,9.826172,1.9191742
735141632,-1.3050385,9.902939,1.9191742
745212416,-1.3050385,10.056473,1.9191742
755283200,-1.1515045,10.13324,1.7656403
765353984,-0.9979706,9.902939,1.7656403
775424768,-1.0747375,10.286774,1.7656403
785495808,-1.0747375,10.13324,1.6888733
795597056,-0.9979706,9.826172,1.6121063
805637376,-0.9979706,9.826172,1.7656403
815708160,-0.9979706,9.826172,1.6888733
825778944,-1.0747375,9.902939,1.7656403
835849728,-1.3818054,10.056473,1.7656403
845920512,-1.3818054,10.056473,1.8424072
855991296,-1.4585724,9.979706,1.7656403
866062080,-1.3818054,10.056473,2.0727081
876163328,-1.2282715,10.056473,1.9191742
886234112,-1.1515045,10.056473,1.9191742
896304896,-1.0747375,10.13324,1.8424072
906375936,-1.2282715,9.979706,1.7656403
916446720,-1.1515045,9.749404999999999,1.6888733
926517504,-1.2282715,9.749404999999999,1.5353394
936588288,-1.2282715,9.519104,1.8424072
946659072,-1.2282715,9.672637999999999,1.7656403
956729856,-1.2282715,9.749404999999999,1.7656403
966800640,-1.2282715,9.749404999999999,1.8424072
976871424,-1.3050385,9.826172,1.7656403
986942208,-1.2282715,9.979706,1.8424072
997012992,-1.0747375,9.979706,1.8424072
1007083776,-1.0747375,10.13324,1.9191742
1017124096,-1.1515045,10.13324,1.9191742
1027194880,-1.0747375,10.056473,1.8424072
1037265664,-1.0747375,10.13324,1.7656403
1047366912,-0.9979706,10.13324,1.8424072
1057407232,-1.1515045,10.056473,2.0727081
1067508736,-0.9979706,9.979706,1.9191742
1077579520,-1.1515045,9.902939,1.8424072
1087650304,-1.2282715,9.826172,1.6888733
1097721088,-1.2282715,9.826172,1.7656403
1107791872,-1.1515045,9.902939,1.7656403
1117862656,-1.1515045,9.902939,1.6888733
1127933440,-1.2282715,9.749404999999999,1.6121063
1138004224,-1.2282715,9.826172,1.6121063
1148075008,-0.9979706,9.826172,1.6888733
1158145792,-0.9979706,9.979706,1.8424072
1168216576,-1.0747375,9.826172,1.8424072
1178287360,-1.1515045,10.13324,1.9191742
1188358144,-1.2282715,9.902939,1.9191742
1198428928,-1.2282715,9.979706,1.9191742
1208499712,-1.3050385,9.826172,1.6888733
1218570752,-1.3818054,9.826172,1.6888733
1228641536,-1.2282715,9.749404999999999,1.6121063
1238712320,-1.1515045,9.749404999999999,1.6888733
1248783104,-1.1515045,9.826172,1.6121063
1258853888,-1.1515045,10.056473,1.7656403
1268924672,-1.0747375,9.979706,1.8424072
1278995456,-1.1515045,10.13324,1.9959412
1289066240,-1.2282715,10.13324,1.8424072
1299137024,-1.1515045,10.13324,1.9191742
1309207808,-1.0747375,10.056473,1.8424072
1319278592,-1.1515045,9.902939,2.0727081
1329349376,-1.1515045,9.902939,1.9191742
1339420160,-1.0747375,9.826172,1.6121063
1359561728,-1.1515045,9.749404999999999,1.6888733
1349490944,-0.9979706,9.902939,1.6121063
1369632768,-1.2282715,9.826172,1.6888733
1379672832,-1.1515045,9.749404999999999,1.7656403
1389774336,-1.1515045,9.826172,1.6121063
1399845120,-1.2282715,9.826172,1.6888733
1409915904,-1.2282715,9.826172,1.7656403
1419986688,-1.1515045,9.902939,1.9191742
1430057472,-1.2282715,9.979706,1.9191742
1440128256,-1.0747375,10.056473,1.9959412
1450168576,-1.0747375,10.056473,2.0727081
1460269824,-1.0747375,9.902939,1.9191742
1470340608,-1.0747375,9.902939,1.8424072
1480411392,-1.1515045,9.826172,1.9191742
1490482176,-0.9212036,9.902939,1.6888733
1500552960,-1.1515045,9.749404999999999,1.6888733
1510636544,-1.0747375,9.826172,1.6888733
1520707328,-1.3050385,9.672637999999999,1.7656403
1530778112,-1.2282715,9.826172,1.8424072
1540818432,-1.2282715,10.056473,1.8424072
1550919680,-1.3818054,9.902939,1.9191742
1560960000,-1.2282715,10.056473,2.0727081
1571061504,-1.3050385,10.056473,2.149475
1581132288,-1.2282715,10.056473,1.9959412
1591203072,-1.2282715,10.056473,1.8424072
1601273856,-1.0747375,10.056473,1.9191742
1611344640,-0.9212036,9.749404999999999,1.6888733
1621384960,-0.84443665,9.672637999999999,1.6888733
1631486208,-0.84443665,9.672637999999999,1.8424072
1641556992,-1.0747375,9.826172,1.8424072
1651627776,-1.0747375,9.826172,1.9191742
1661698560,-1.2282715,9.902939,1.9959412
1671738880,-1.3050385,10.056473,1.9191742
1681840128,-1.3050385,9.979706,2.0727081
1691910912,-1.2282715,10.056473,1.8424072
1701981696,-1.1515045,9.979706,1.9959412
1712052736,-0.9979706,9.979706,1.8424072
1722123520,-0.9979706,9.979706,1.7656403
1732163584,-0.9979706,10.056473,1.9191742
1742234624,-0.9212036,10.056473,1.8424072
1752305408,-0.9212036,9.826172,1.9191742
1762376192,-0.9212036,9.902939,1.9191742
1772446976,-1.0747375,9.902939,1.8424072
1782517760,-1.1515045,9.749404999999999,2.0727081
1792588544,-1.3050385,9.826172,1.9191742
1802659328,-0.9979706,9.826172,1.9191742
1812760576,-1.1515045,9.749404999999999,1.8424072
1822800896,-1.0747375,9.826172,2.0727081
1832871680,-1.1515045,9.749404999999999,1.7656403
1842942464,-1.0747375,9.826172,1.7656403
1853013248,-0.9979706,9.826172,1.8424072
1863084032,-0.9212036,9.826172,1.7656403
1873185536,-0.9979706,9.826172,1.8424072
1883225600,-0.9979706,9.979706,1.9191742
1893296384,-0.7676697,9.902939,2.149475
1903367424,-1.1515045,9.979706,2.226242
1913468672,-0.9212036,9.979706,2.149475
1923539456,-1.2282715,9.826172,2.149475
1933610240,-1.0747375,9.826172,2.0727081
1943681024,-1.1515045,9.902939,2.149475
1953751808,-1.0747375,10.056473,1.9959412
1963822592,-0.9212036,9.902939,2.0727081
1973862912,-0.9979706,9.826172,2.0727081
1983964160,-1.0747375,9.749404999999999,1.9191742
1994034944,-1.0747375,9.672637999999999,1.9959412
2004105728,-1.0747375,9.672637999999999,2.0727081
2014176512,-0.9212036,9.902939,2.0727081
2024247552,-0.9212036,9.826172,1.9959412
2034287616,-1.0747375,9.826172,2.0727081
2044389120,-0.9979706,9.902939,1.9959412
2054459904,-1.2282715,9.902939,2.0727081
2064530688,-1.0747375,9.902939,2.0727081
2084641792,-1.1515045,9.902939,2.0727081
2074571008,-1.1515045,9.902939,2.0727081
